,ACC,ROC,PR,F1,EFF,L1,ACC_CORRECT,ACC_ORIG_ADV,ROUGHNESS,ROUGHNESS_NORM,step_id,eps
0,0.6389,0.6389,0.589,0.6369,0.3631,5.2356,0.7099,0.7389,0.2151,1.3932,136.0,0.05
0,0.6389,0.6389,0.589,0.6369,0.3631,5.2683,0.7099,0.7389,0.2155,1.3957,137.0,0.05
0,0.6389,0.6389,0.589,0.6369,0.3631,5.3022,0.7099,0.7389,0.2159,1.3983,138.0,0.05
0,0.6389,0.6389,0.589,0.6369,0.3631,5.3361,0.7099,0.7389,0.2163,1.4009,139.0,0.05
0,0.6389,0.6389,0.589,0.6369,0.3631,5.3694,0.7099,0.7389,0.2166,1.403,140.0,0.05
0,0.6389,0.6389,0.589,0.6369,0.3631,5.4075,0.7099,0.7389,0.2171,1.406,141.0,0.05
0,0.6333,0.6333,0.5848,0.6292,0.3708,5.4403,0.7037,0.7333,0.2174,1.4081,142.0,0.05
0,0.6333,0.6333,0.5848,0.6292,0.3708,5.4761,0.7037,0.7333,0.2178,1.4108,143.0,0.05
0,0.6278,0.6278,0.5804,0.6257,0.3743,5.5108,0.6975,0.7278,0.2182,1.4131,144.0,0.05
0,0.6222,0.6222,0.576,0.6222,0.3778,5.5436,0.6914,0.7222,0.2186,1.4155,145.0,0.05
0,0.6167,0.6167,0.5721,0.6145,0.3855,5.5783,0.6852,0.7167,0.219,1.4186,146.0,0.05
0,0.6111,0.6111,0.5682,0.6067,0.3933,5.6136,0.679,0.7111,0.2194,1.421,147.0,0.05
0,0.6056,0.6056,0.5643,0.5989,0.4011,5.6489,0.6728,0.7056,0.2198,1.4235,148.0,0.05
0,0.5889,0.5889,0.5527,0.5795,0.4205,5.6844,0.6543,0.6889,0.2203,1.4267,149.0,0.05
0,0.5889,0.5889,0.5527,0.5795,0.4205,5.7164,0.6543,0.6889,0.2207,1.4293,150.0,0.05
0,0.5778,0.5778,0.5451,0.573,0.427,5.7467,0.642,0.6778,0.2211,1.4316,151.0,0.05
0,0.5778,0.5778,0.5451,0.573,0.427,5.7778,0.642,0.6778,0.2214,1.4336,152.0,0.05
0,0.5778,0.5778,0.5451,0.573,0.427,5.81,0.642,0.6778,0.2217,1.4358,153.0,0.05
0,0.5778,0.5778,0.5451,0.573,0.427,5.8411,0.642,0.6778,0.2222,1.4388,154.0,0.05
0,0.5722,0.5722,0.5415,0.565,0.435,5.8711,0.6358,0.6722,0.2224,1.4405,155.0,0.05
0,0.5556,0.5556,0.5309,0.5556,0.4444,5.9028,0.6173,0.6556,0.2228,1.4428,156.0,0.05
0,0.5556,0.5556,0.5309,0.5556,0.4444,5.9333,0.6173,0.6556,0.2232,1.4453,157.0,0.05
0,0.5556,0.5556,0.5309,0.5556,0.4444,5.9689,0.6173,0.6556,0.2236,1.448,158.0,0.05
0,0.5556,0.5556,0.5309,0.5556,0.4444,5.9986,0.6173,0.6556,0.2239,1.4501,159.0,0.05
0,0.5556,0.5556,0.5309,0.5556,0.4444,6.0317,0.6173,0.6556,0.2242,1.452,160.0,0.05
0,0.5556,0.5556,0.5309,0.5556,0.4444,6.0672,0.6173,0.6556,0.2245,1.4542,161.0,0.05
0,0.5556,0.5556,0.5309,0.5556,0.4444,6.0994,0.6173,0.6556,0.225,1.457,162.0,0.05
0,0.55,0.55,0.5275,0.5475,0.4525,6.1308,0.6111,0.65,0.2253,1.4591,163.0,0.05
0,0.55,0.55,0.5275,0.5475,0.4525,6.1625,0.6111,0.65,0.2256,1.4614,164.0,0.05
0,0.5333,0.5333,0.5178,0.5333,0.4667,6.1944,0.5926,0.6333,0.226,1.4637,165.0,0.05
0,0.5333,0.5333,0.5178,0.5333,0.4667,6.2219,0.5926,0.6333,0.2263,1.4657,166.0,0.05
0,0.5333,0.5333,0.5178,0.5333,0.4667,6.2544,0.5926,0.6333,0.2267,1.468,167.0,0.05
0,0.5333,0.5333,0.5178,0.5333,0.4667,6.2842,0.5926,0.6333,0.227,1.4703,168.0,0.05
0,0.5278,0.5278,0.5147,0.5304,0.4696,6.3169,0.5864,0.6278,0.2274,1.473,169.0,0.05
0,0.5222,0.5222,0.5116,0.5275,0.4725,6.3486,0.5802,0.6222,0.2277,1.4748,170.0,0.05
0,0.5222,0.5222,0.5116,0.5275,0.4725,6.3806,0.5802,0.6222,0.2281,1.477,171.0,0.05
0,0.5222,0.5222,0.5116,0.5275,0.4725,6.4117,0.5802,0.6222,0.2283,1.4787,172.0,0.05
0,0.5167,0.5167,0.5086,0.5193,0.4807,6.4419,0.5741,0.6167,0.2286,1.4806,173.0,0.05
0,0.5111,0.5111,0.5057,0.5165,0.4835,6.4722,0.5679,0.6111,0.229,1.4829,174.0,0.05
0,0.5111,0.5111,0.5057,0.5165,0.4835,6.5008,0.5679,0.6111,0.2293,1.4847,175.0,0.05
0,0.5111,0.5111,0.5057,0.5165,0.4835,6.5333,0.5679,0.6111,0.2297,1.4876,176.0,0.05
0,0.5111,0.5111,0.5057,0.5165,0.4835,6.5639,0.5679,0.6111,0.23,1.4893,177.0,0.05
0,0.5,0.5,0.5,0.5109,0.4891,6.5964,0.5556,0.6,0.2303,1.4912,178.0,0.05
0,0.4944,0.4944,0.4973,0.5027,0.4973,6.6289,0.5494,0.5944,0.2306,1.4936,179.0,0.05
0,0.4944,0.4944,0.4973,0.5027,0.4973,6.6611,0.5494,0.5944,0.231,1.4958,180.0,0.05
0,0.4944,0.4944,0.4973,0.5027,0.4973,6.6953,0.5494,0.5944,0.2314,1.4989,181.0,0.05
0,0.4889,0.4889,0.4946,0.4945,0.5055,6.7297,0.5432,0.5889,0.2318,1.5012,182.0,0.05
0,0.4722,0.4722,0.4869,0.4751,0.5249,6.7636,0.5247,0.5722,0.2322,1.5035,183.0,0.05
