,ACC,ROC,PR,F1,EFF,L1,ACC_CORRECT,ACC_ORIG_ADV,ROUGHNESS,ROUGHNESS_NORM,step_id,eps
0,0.9278,0.9278,0.8802,0.9312,0.0688,4.7194,0.9543,0.9556,0.2081,1.3478,101.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,4.7658,0.9543,0.9556,0.2086,1.3508,102.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,4.8133,0.9543,0.9556,0.2091,1.354,103.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,4.8603,0.9543,0.9556,0.2095,1.3568,104.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,4.9064,0.9543,0.9556,0.21,1.3599,105.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,4.9528,0.9543,0.9556,0.2105,1.3629,106.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,4.9986,0.9543,0.9556,0.2108,1.3653,107.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,5.0456,0.9543,0.9556,0.2113,1.3685,108.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,5.0925,0.9543,0.9556,0.2117,1.3711,109.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,5.1397,0.9543,0.9556,0.2122,1.374,110.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,5.1872,0.9543,0.9556,0.2125,1.3763,111.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,5.2342,0.9543,0.9556,0.213,1.3794,112.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,5.2803,0.9543,0.9556,0.2134,1.3821,113.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,5.3278,0.9543,0.9556,0.2138,1.3849,114.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,5.3736,0.9543,0.9556,0.2143,1.3881,115.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,5.4203,0.9543,0.9556,0.2147,1.3907,116.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,5.4672,0.9543,0.9556,0.2153,1.3944,117.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,5.5153,0.9543,0.9556,0.2158,1.3973,118.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,5.5617,0.9543,0.9556,0.2162,1.4003,119.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,5.6094,0.9543,0.9556,0.2167,1.4033,120.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,5.6561,0.9543,0.9556,0.2172,1.4066,121.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,5.7042,0.9543,0.9556,0.2177,1.4098,122.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,5.7517,0.9543,0.9556,0.2181,1.4125,123.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,5.7983,0.9543,0.9556,0.2185,1.4153,124.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,5.8447,0.9543,0.9556,0.219,1.4185,125.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,5.8911,0.9543,0.9556,0.2195,1.4216,126.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,5.9381,0.9543,0.9556,0.22,1.4247,127.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,5.985,0.9543,0.9556,0.2204,1.4274,128.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,6.0319,0.9543,0.9556,0.2209,1.4305,129.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,6.0786,0.9543,0.9556,0.2212,1.4328,130.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,6.1253,0.9543,0.9556,0.2217,1.4358,131.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,6.1717,0.9543,0.9556,0.2222,1.4387,132.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,6.2194,0.9543,0.9556,0.2227,1.4421,133.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,6.2658,0.9543,0.9556,0.2231,1.4449,134.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,6.3128,0.9543,0.9556,0.2236,1.4479,135.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,6.3578,0.9543,0.9556,0.224,1.451,136.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,6.4047,0.9543,0.9556,0.2245,1.4539,137.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,6.4519,0.9543,0.9556,0.2251,1.4576,138.0,0.05
0,0.9222,0.9222,0.8716,0.9263,0.0737,6.4989,0.9486,0.95,0.2255,1.4605,139.0,0.05
0,0.9222,0.9222,0.8716,0.9263,0.0737,6.5444,0.9486,0.95,0.2259,1.4632,140.0,0.05
0,0.9222,0.9222,0.8716,0.9263,0.0737,6.5917,0.9486,0.95,0.2262,1.4651,141.0,0.05
0,0.9222,0.9222,0.8716,0.9263,0.0737,6.6386,0.9486,0.95,0.2266,1.4676,142.0,0.05
0,0.9167,0.9167,0.863,0.9215,0.0785,6.6853,0.9429,0.9444,0.227,1.4704,143.0,0.05
0,0.9111,0.9111,0.8547,0.9167,0.0833,6.7317,0.9371,0.9389,0.2276,1.4737,144.0,0.05
0,0.9111,0.9111,0.8547,0.9167,0.0833,6.7783,0.9371,0.9389,0.228,1.4765,145.0,0.05
0,0.9111,0.9111,0.8547,0.9167,0.0833,6.8253,0.9371,0.9389,0.2285,1.4798,146.0,0.05
0,0.9111,0.9111,0.8547,0.9167,0.0833,6.8711,0.9371,0.9389,0.229,1.4829,147.0,0.05
0,0.9111,0.9111,0.8547,0.9167,0.0833,6.9181,0.9371,0.9389,0.2295,1.4861,148.0,0.05
0,0.9111,0.9111,0.8547,0.9167,0.0833,6.9636,0.9371,0.9389,0.23,1.4897,149.0,0.05
0,0.9111,0.9111,0.8547,0.9167,0.0833,7.0106,0.9371,0.9389,0.2303,1.4914,150.0,0.05
0,0.9111,0.9111,0.8547,0.9167,0.0833,7.0581,0.9371,0.9389,0.2307,1.4943,151.0,0.05
0,0.9056,0.9056,0.8465,0.9119,0.0881,7.1047,0.9314,0.9333,0.231,1.4962,152.0,0.05
0,0.9056,0.9056,0.8465,0.9119,0.0881,7.1508,0.9314,0.9333,0.2315,1.4996,153.0,0.05
0,0.9056,0.9056,0.8465,0.9119,0.0881,7.1978,0.9314,0.9333,0.232,1.5027,154.0,0.05
0,0.9,0.9,0.8385,0.9072,0.0928,7.245,0.9257,0.9278,0.2325,1.5056,155.0,0.05
0,0.9,0.9,0.8385,0.9072,0.0928,7.2925,0.9257,0.9278,0.2329,1.5085,156.0,0.05
0,0.9,0.9,0.8385,0.9072,0.0928,7.3394,0.9257,0.9278,0.2335,1.5119,157.0,0.05
0,0.9,0.9,0.8385,0.9072,0.0928,7.3872,0.9257,0.9278,0.234,1.5154,158.0,0.05
0,0.9,0.9,0.8385,0.9072,0.0928,7.4333,0.9257,0.9278,0.2344,1.5178,159.0,0.05
0,0.8944,0.8944,0.8306,0.9026,0.0974,7.4794,0.92,0.9222,0.2348,1.5209,160.0,0.05
0,0.8944,0.8944,0.8306,0.9026,0.0974,7.5261,0.92,0.9222,0.2351,1.5226,161.0,0.05
0,0.8944,0.8944,0.8306,0.9026,0.0974,7.5733,0.92,0.9222,0.2356,1.5256,162.0,0.05
0,0.8944,0.8944,0.8306,0.9026,0.0974,7.6203,0.92,0.9222,0.2361,1.5293,163.0,0.05
0,0.8889,0.8889,0.8229,0.898,0.102,7.6672,0.9143,0.9167,0.2365,1.5318,164.0,0.05
0,0.8889,0.8889,0.8229,0.898,0.102,7.7147,0.9143,0.9167,0.237,1.5348,165.0,0.05
0,0.8889,0.8889,0.8229,0.898,0.102,7.7619,0.9143,0.9167,0.2374,1.5374,166.0,0.05
0,0.8833,0.8833,0.8153,0.8934,0.1066,7.8092,0.9086,0.9111,0.2378,1.5398,167.0,0.05
0,0.8833,0.8833,0.8153,0.8934,0.1066,7.8561,0.9086,0.9111,0.2382,1.5429,168.0,0.05
0,0.8833,0.8833,0.8153,0.8934,0.1066,7.9033,0.9086,0.9111,0.2387,1.546,169.0,0.05
0,0.8833,0.8833,0.8153,0.8934,0.1066,7.9508,0.9086,0.9111,0.2391,1.5487,170.0,0.05
0,0.8833,0.8833,0.8153,0.8934,0.1066,7.9975,0.9086,0.9111,0.2396,1.5517,171.0,0.05
0,0.8833,0.8833,0.8153,0.8934,0.1066,8.0444,0.9086,0.9111,0.2401,1.5549,172.0,0.05
0,0.8833,0.8833,0.8153,0.8934,0.1066,8.0914,0.9086,0.9111,0.2406,1.5579,173.0,0.05
0,0.8833,0.8833,0.8153,0.8934,0.1066,8.1386,0.9086,0.9111,0.2411,1.5611,174.0,0.05
0,0.8833,0.8833,0.8153,0.8934,0.1066,8.1858,0.9086,0.9111,0.2415,1.5637,175.0,0.05
0,0.8833,0.8833,0.8153,0.8934,0.1066,8.2328,0.9086,0.9111,0.2419,1.5668,176.0,0.05
0,0.8833,0.8833,0.8153,0.8934,0.1066,8.28,0.9086,0.9111,0.2423,1.5691,177.0,0.05
0,0.8833,0.8833,0.8153,0.8934,0.1066,8.3278,0.9086,0.9111,0.2427,1.5721,178.0,0.05
0,0.8833,0.8833,0.8153,0.8934,0.1066,8.3753,0.9086,0.9111,0.2431,1.5743,179.0,0.05
0,0.8833,0.8833,0.8153,0.8934,0.1066,8.4225,0.9086,0.9111,0.2435,1.5772,180.0,0.05
0,0.8833,0.8833,0.8153,0.8934,0.1066,8.4689,0.9086,0.9111,0.2439,1.5796,181.0,0.05
0,0.8833,0.8833,0.8153,0.8934,0.1066,8.5161,0.9086,0.9111,0.2444,1.5831,182.0,0.05
0,0.8833,0.8833,0.8153,0.8934,0.1066,8.5639,0.9086,0.9111,0.245,1.5867,183.0,0.05
0,0.8833,0.8833,0.8153,0.8934,0.1066,8.6108,0.9086,0.9111,0.2453,1.5889,184.0,0.05
0,0.8833,0.8833,0.8153,0.8934,0.1066,8.6581,0.9086,0.9111,0.2458,1.5918,185.0,0.05
0,0.8833,0.8833,0.8153,0.8934,0.1066,8.7056,0.9086,0.9111,0.2463,1.5949,186.0,0.05
0,0.8833,0.8833,0.8153,0.8934,0.1066,8.7522,0.9086,0.9111,0.2466,1.597,187.0,0.05
