,ACC,ROC,PR,F1,EFF,L1,ACC_CORRECT,ACC_ORIG_ADV,ROUGHNESS,ROUGHNESS_NORM,step_id,eps
0,0.7424,0.7435,0.6638,0.7451,0.2549,7.2312,0.8167,0.8333,0.1096,1.1673,177.0,0.05
0,0.7402,0.7413,0.6615,0.7431,0.2569,7.2716,0.8142,0.8311,0.1097,1.1682,178.0,0.05
0,0.7394,0.7405,0.6608,0.7421,0.2579,7.3119,0.8133,0.8303,0.1098,1.1692,179.0,0.05
0,0.7386,0.7397,0.66,0.7416,0.2584,7.352,0.8125,0.8295,0.1099,1.1702,180.0,0.05
0,0.7379,0.739,0.6593,0.7406,0.2594,7.3929,0.8117,0.8288,0.11,1.1712,181.0,0.05
0,0.7379,0.739,0.6593,0.7406,0.2594,7.4336,0.8117,0.8288,0.1101,1.1721,182.0,0.05
0,0.7371,0.7382,0.6586,0.7401,0.2599,7.4745,0.8108,0.828,0.1102,1.173,183.0,0.05
0,0.7364,0.7375,0.6578,0.7395,0.2605,7.5155,0.81,0.8273,0.1103,1.1739,184.0,0.05
0,0.7348,0.736,0.6563,0.738,0.262,7.5564,0.8083,0.8258,0.1103,1.1749,185.0,0.05
0,0.7311,0.7322,0.6527,0.7341,0.2659,7.5975,0.8042,0.822,0.1104,1.1758,186.0,0.05
0,0.7311,0.7322,0.6527,0.7341,0.2659,7.638,0.8042,0.822,0.1105,1.1768,187.0,0.05
0,0.7311,0.7322,0.6527,0.7341,0.2659,7.6788,0.8042,0.822,0.1106,1.1778,188.0,0.05
0,0.7303,0.7314,0.6521,0.7331,0.2669,7.7197,0.8033,0.8212,0.1107,1.1787,189.0,0.05
0,0.7295,0.7306,0.6514,0.7322,0.2678,7.7601,0.8025,0.8205,0.1108,1.1796,190.0,0.05
0,0.7288,0.7299,0.6506,0.7316,0.2684,7.8009,0.8017,0.8197,0.1109,1.1806,191.0,0.05
0,0.7273,0.7283,0.6492,0.7301,0.2699,7.8414,0.8,0.8182,0.111,1.1815,192.0,0.05
0,0.7242,0.7253,0.6464,0.7267,0.2733,7.8819,0.7967,0.8152,0.1111,1.1825,193.0,0.05
0,0.7242,0.7253,0.6464,0.7267,0.2733,7.9222,0.7967,0.8152,0.1111,1.1834,194.0,0.05
0,0.7235,0.7245,0.6458,0.7258,0.2742,7.963,0.7958,0.8144,0.1112,1.1844,195.0,0.05
0,0.7212,0.7223,0.6435,0.7241,0.2759,8.0043,0.7933,0.8121,0.1113,1.1853,196.0,0.05
0,0.7197,0.7208,0.6421,0.7226,0.2774,8.0453,0.7917,0.8106,0.1114,1.1864,197.0,0.05
0,0.7197,0.7208,0.6421,0.7226,0.2774,8.0861,0.7917,0.8106,0.1115,1.1873,198.0,0.05
0,0.7197,0.7208,0.6421,0.7226,0.2774,8.1269,0.7917,0.8106,0.1116,1.1882,199.0,0.05
0,0.7189,0.72,0.6413,0.7221,0.2779,8.1675,0.7908,0.8098,0.1117,1.1891,200.0,0.05
0,0.7182,0.7193,0.6406,0.7216,0.2784,8.2083,0.79,0.8091,0.1118,1.1902,201.0,0.05
0,0.7182,0.7193,0.6406,0.7216,0.2784,8.2491,0.79,0.8091,0.1119,1.1911,202.0,0.05
0,0.7174,0.7185,0.6399,0.7206,0.2794,8.2898,0.7892,0.8083,0.112,1.1921,203.0,0.05
0,0.7167,0.7177,0.6393,0.7196,0.2804,8.3308,0.7883,0.8076,0.112,1.193,204.0,0.05
0,0.7167,0.7177,0.6393,0.7196,0.2804,8.3717,0.7883,0.8076,0.1121,1.194,205.0,0.05
0,0.7152,0.7163,0.6378,0.7186,0.2814,8.4119,0.7867,0.8061,0.1122,1.1949,206.0,0.05
0,0.7144,0.7155,0.6371,0.7176,0.2824,8.4522,0.7858,0.8053,0.1123,1.1958,207.0,0.05
0,0.7136,0.7147,0.6365,0.7166,0.2834,8.4931,0.785,0.8045,0.1124,1.1967,208.0,0.05
0,0.7121,0.7132,0.6351,0.7151,0.2849,8.5339,0.7833,0.803,0.1125,1.1977,209.0,0.05
0,0.7106,0.7117,0.6336,0.7141,0.2859,8.5744,0.7817,0.8015,0.1126,1.1986,210.0,0.05
0,0.7106,0.7117,0.6336,0.7141,0.2859,8.6142,0.7817,0.8015,0.1127,1.1995,211.0,0.05
0,0.7091,0.7102,0.6321,0.713,0.287,8.6544,0.78,0.8,0.1127,1.2004,212.0,0.05
0,0.7083,0.7095,0.6315,0.712,0.288,8.6944,0.7792,0.7992,0.1128,1.2014,213.0,0.05
0,0.7076,0.7087,0.6308,0.7115,0.2885,8.735,0.7783,0.7985,0.1129,1.2024,214.0,0.05
0,0.7076,0.7087,0.6308,0.7115,0.2885,8.7759,0.7783,0.7985,0.113,1.2034,215.0,0.05
0,0.7061,0.7072,0.6294,0.71,0.29,8.8159,0.7767,0.797,0.1131,1.2043,216.0,0.05
0,0.7023,0.7035,0.6259,0.7069,0.2931,8.8565,0.7725,0.7932,0.1132,1.2053,217.0,0.05
0,0.6992,0.7005,0.6232,0.704,0.296,8.8965,0.7692,0.7902,0.1133,1.2062,218.0,0.05
0,0.6977,0.6989,0.6219,0.702,0.298,8.9372,0.7675,0.7886,0.1134,1.2072,219.0,0.05
0,0.6977,0.6989,0.6219,0.702,0.298,8.9777,0.7675,0.7886,0.1135,1.2082,220.0,0.05
0,0.697,0.6982,0.6212,0.7015,0.2985,9.0184,0.7667,0.7879,0.1136,1.2091,221.0,0.05
0,0.6947,0.696,0.6191,0.6999,0.3001,9.0591,0.7642,0.7856,0.1137,1.2102,222.0,0.05
0,0.6947,0.696,0.6191,0.6999,0.3001,9.0993,0.7642,0.7856,0.1138,1.2112,223.0,0.05
0,0.6939,0.6952,0.6184,0.6994,0.3006,9.1402,0.7633,0.7848,0.1139,1.2123,224.0,0.05
0,0.6909,0.6922,0.6157,0.6964,0.3036,9.1805,0.76,0.7818,0.1139,1.2132,225.0,0.05
0,0.6902,0.6915,0.615,0.6959,0.3041,9.2212,0.7592,0.7811,0.114,1.2141,226.0,0.05
0,0.6886,0.6899,0.6137,0.6944,0.3056,9.2621,0.7575,0.7795,0.1141,1.215,227.0,0.05
0,0.6864,0.6877,0.6117,0.6924,0.3076,9.3033,0.755,0.7773,0.1142,1.2159,228.0,0.05
0,0.6848,0.6862,0.6104,0.6909,0.3091,9.3443,0.7533,0.7758,0.1143,1.217,229.0,0.05
0,0.6841,0.6854,0.6098,0.69,0.31,9.3848,0.7525,0.775,0.1144,1.2179,230.0,0.05
0,0.6841,0.6854,0.6098,0.69,0.31,9.4251,0.7525,0.775,0.1145,1.2188,231.0,0.05
