,ACC,ROC,PR,F1,EFF,L1,ACC_CORRECT,ACC_ORIG_ADV,ROUGHNESS,ROUGHNESS_NORM,step_id,eps
0,0.9944,0.9944,0.989,0.9945,0.0055,5.7933,1.0,1.0,0.2118,1.3716,124.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,5.8408,1.0,1.0,0.2122,1.3743,125.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,5.8875,1.0,1.0,0.2127,1.3773,126.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,5.9336,1.0,1.0,0.213,1.3798,127.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,5.98,1.0,1.0,0.2134,1.3821,128.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,6.0267,1.0,1.0,0.2138,1.3849,129.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,6.0728,1.0,1.0,0.2142,1.3869,130.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,6.1192,1.0,1.0,0.2146,1.3896,131.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,6.1656,1.0,1.0,0.2149,1.392,132.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,6.2114,1.0,1.0,0.2152,1.3939,133.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,6.2578,1.0,1.0,0.2156,1.3964,134.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,6.3039,1.0,1.0,0.216,1.3989,135.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,6.3508,1.0,1.0,0.2162,1.4003,136.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,6.3981,1.0,1.0,0.2165,1.4022,137.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,6.4456,1.0,1.0,0.2169,1.4049,138.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,6.4925,1.0,1.0,0.2172,1.4065,139.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,6.5394,1.0,1.0,0.2175,1.4084,140.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,6.5861,1.0,1.0,0.2178,1.4106,141.0,0.05
